id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_DBSCAN
19171318712,77161041@N00,45.768121,4.801776,"square,squareformat,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",brand new website webagency lyon sharethelove,45,16,26,6,2015,0.32958972992412217,-0.0635478766113661,-1.932048193380846,286
19899773939,77161041@N00,45.768121,4.801776,"square,squareformat,amaro,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",le caf au taf,6,16,28,7,2015,0.3609955135596048,-0.0635478766113661,-1.932048193380846,286
19861135871,46032524@N00,45.768121,4.801776,"valencia,square,squareformat,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75","pour moi, largument numro 2 pour aller au nam",10,14,20,7,2015,0.35305829025032665,-0.0635478766113661,-1.932048193380846,286
19561054730,77161041@N00,45.768121,4.801776,"square,squareformat,reyes,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",apro  happyhour beer,4,18,16,7,2015,0.34928885951750854,-0.0635478766113661,-1.932048193380846,286
19722163396,77161041@N00,45.768121,4.801776,"square,squareformat,reyes,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",photo de face de tony full stack,30,17,16,7,2015,0.3492656672183924,-0.0635478766113661,-1.932048193380846,286
19547536146,77161041@N00,45.768121,4.801776,"square,squareformat,rise,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",du bon son crowdedhouse,43,11,10,7,2015,0.34313539686083977,-0.0635478766113661,-1.932048193380846,286
19553601441,46032524@N00,45.768121,4.801776,"square,squareformat,perpetua,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",check point obligatoire quand tu passes  la guillotire,21,14,9,7,2015,0.34226091075887216,-0.0635478766113661,-1.932048193380846,286
19355684218,77161041@N00,45.768121,4.801776,"square,willow,squareformat,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",batthanh bat,44,8,9,7,2015,0.3420310341470445,-0.0635478766113661,-1.932048193380846,286
19309923968,77161041@N00,45.768121,4.801776,"square,sierra,squareformat,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",spiderthanh,56,16,7,7,2015,0.34040211619735766,-0.0635478766113661,-1.932048193380846,286
18837548084,77161041@N00,45.768121,4.801776,"valencia,square,squareformat,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",3 3 nouilles,4,10,6,7,2015,0.3391388180219724,-0.0635478766113661,-1.932048193380846,286
19355488941,77161041@N00,45.768121,4.801776,"square,squareformat,rise,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",on change pas une quipe qui gagne,27,14,2,7,2015,0.3353891689560475,-0.0635478766113661,-1.932048193380846,286
19319936902,46032524@N00,45.768121,4.801776,"square,squareformat,iphoneography,instagramapp,xproii,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",cmd est au dveloppeur ce quest r1 au joueur de pes,46,16,1,7,2015,0.3345017224516327,-0.0635478766113661,-1.932048193380846,286
18703400124,77161041@N00,45.768121,4.801776,"square,squareformat,lark,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",faut bien a aujourdhui o2sources icecream magnum,43,16,1,7,2015,0.33449967607229886,-0.0635478766113661,-1.932048193380846,286
20268872469,77161041@N00,45.768121,4.801776,"square,squareformat,iphoneography,instagramapp,uploadedbyinstagram,foursquarevenue4e0462c82271233b767cec75",voldejour lightroom love,28,13,10,8,2015,0.3736571446241305,-0.0635478766113661,-1.932048193380846,286
