id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_kmeans,cluster_DBSCAN
4651284935,41610421@N05,45.741861,4.881287,"geotagged,interieur",la societe nationale de medecine et des sciences medicales de lyon,25,18,29,5,2010,-1.4914559541466532,-1.0019201371000561,2.553236649482538,2,67
4651275939,41610421@N05,45.741861,4.881287,"portrait,statue,geotagged,interieur",,5,18,29,5,2010,-1.491469596675545,-1.0019201371000561,2.553236649482538,2,67
4651885096,41610421@N05,45.741861,4.881287,"portrait,statue,geotagged,interieur",,5,18,29,5,2010,-1.491469596675545,-1.0019201371000561,2.553236649482538,2,67
4651877504,41610421@N05,45.741861,4.881287,"portrait,statue,geotagged,interieur",,4,18,29,5,2010,-1.4914702788019896,-1.0019201371000561,2.553236649482538,2,67
4651254851,41610421@N05,45.741861,4.881287,"geotagged,interieur",medaillon sur ballustrade,3,18,29,5,2010,-1.4914709609284342,-1.0019201371000561,2.553236649482538,2,67
4651245905,41610421@N05,45.741861,4.881287,"geotagged,interieur",groupe ovs,2,18,29,5,2010,-1.4914716430548787,-1.0019201371000561,2.553236649482538,2,67
4651237645,41610421@N05,45.741861,4.881287,"geotagged,interieur",les mythes de lelectrobiologie,59,17,29,5,2010,-1.4914736894342124,-1.0019201371000561,2.553236649482538,2,67
4651075021,41610421@N05,45.741861,4.881287,"geotagged,interieur",squelette humain sur squelette de cheval,43,17,29,5,2010,-1.491484603457326,-1.0019201371000561,2.553236649482538,2,67
4651537650,41610421@N05,45.741861,4.881287,"geotagged,interieur",crane dindien chibebo de colombie,26,17,29,5,2010,-1.491496199606884,-1.0019201371000561,2.553236649482538,2,67
4650905975,41610421@N05,45.741861,4.881287,"geotagged,interieur",cranes du monde entier,25,17,29,5,2010,-1.4914968817333287,-1.0019201371000561,2.553236649482538,2,67
4651844542,41610421@N05,45.741861,4.881287,"geotagged,interieur",machine delectrobiologie,59,17,29,5,2010,-1.4914736894342124,-1.0019201371000561,2.553236649482538,2,67
4651836142,41610421@N05,45.741861,4.881287,"geotagged,interieur",,57,17,29,5,2010,-1.4914750536871018,-1.0019201371000561,2.553236649482538,2,67
4651825888,41610421@N05,45.741861,4.881287,"macro,geotagged,interieur",detail sur fioles pharmaceutiques,55,17,29,5,2010,-1.4914764179399909,-1.0019201371000561,2.553236649482538,2,67
4651197091,41610421@N05,45.741861,4.881287,"geotagged,interieur",choix de la solution de conservation,50,17,29,5,2010,-1.491479828572214,-1.0019201371000561,2.553236649482538,2,67
4651806764,41610421@N05,45.741861,4.881287,"geotagged,interieur",un intru,50,17,29,5,2010,-1.491479828572214,-1.0019201371000561,2.553236649482538,2,67
4651795410,41610421@N05,45.741861,4.881287,"geotagged,interieur",comparaison de squelettes,49,17,29,5,2010,-1.4914805106986584,-1.0019201371000561,2.553236649482538,2,67
4651167973,41610421@N05,45.741861,4.881287,"geotagged,interieur",comparaison de squelettes,48,17,29,5,2010,-1.491481192825103,-1.0019201371000561,2.553236649482538,2,67
